"","Date","Canada_1","Canada_total","Canada_recover","Canada_death","Date_a","Australia_1","Australia_total","Australia_recover","Australia_death","Date_b","Germany_1","Germany_total","Germany_recover","Germany_death","Date_c","Finland_1","Finland_total","Finland_recover","Finland_death","Date_d","Israel_1","Israel_total","Israel_recover","Israel_death","population_Canada","susceptible_Canada","infected_Canada","removed_Canada","population_Australia","susceptible_Australia","infected_Australia","removed_Australia","population_Germany","susceptible_Germany","infected_Germany","removed_Germany","population_Finland","susceptible_Finland","infected_Finland","removed_Finland","population_Israel","susceptible_Israel","infected_Israel","removed_Israel","day"
"402","2021-02-26","Canada","866667","814559","21915","2021-02-26","Australia","28965","22902","909","2021-02-26","Germany","2436506","2247173","69939","2021-02-26","Finland","56407","40000","742","2021-02-26","Israel","770780","725727","5697",37742154,36875487,30193,792644,25499884,25470919,5154,21993,67886011,65449505,119394,2177234,5540720,5484313,15665,39258,11589623,10818843,39356,720030,402
"403","2021-02-27","Canada","869347","816972","21961","2021-02-27","Australia","28970","22903","909","2021-02-27","Germany","2444177","2252970","70092","2021-02-27","Finland","57052","46000","742","2021-02-27","Israel","773335","727576","5732",37742154,36872807,30414,795011,25499884,25470914,5158,21994,67886011,65441834,121115,2182878,5540720,5483668,10310,45258,11589623,10816288,40027,721844,403
"404","2021-02-28","Canada","871694","819420","21990","2021-02-28","Australia","28978","22909","909","2021-02-28","Germany","2450295","2259548","70152","2021-02-28","Finland","57672","46000","742","2021-02-28","Israel","775807","733184","5752",37742154,36870460,30284,797430,25499884,25470906,5160,22000,67886011,65435716,120595,2189396,5540720,5483048,10930,45258,11589623,10813816,36871,727432,404
"405","2021-03-01","Canada","875388","823249","22014","2021-03-01","Australia","28986","22914","909","2021-03-01","Germany","2455569","2260719","70514","2021-03-01","Finland","58064","46000","750","2021-03-01","Israel","779958","735624","5760",37742154,36866766,30125,801235,25499884,25470898,5163,22005,67886011,65430442,124336,2190205,5540720,5482656,11314,45250,11589623,10809665,38574,729864,405
"406","2021-03-02","Canada","878051","826172","22043","2021-03-02","Australia","28996","22917","909","2021-03-02","Germany","2462061","2277626","70926","2021-03-02","Finland","58645","46000","755","2021-03-02","Israel","785218","738226","5790",37742154,36864103,29836,804129,25499884,25470888,5170,22008,67886011,65423950,113509,2206700,5540720,5482075,11890,45245,11589623,10804405,41202,732436,406
"407","2021-03-03","Canada","880835","829287","22105","2021-03-03","Australia","29007","22920","909","2021-03-03","Germany","2472913","2286728","71285","2021-03-03","Finland","59442","46000","759","2021-03-03","Israel","789485","740941","5803",37742154,36861319,29443,807182,25499884,25470877,5178,22011,67886011,65413098,114900,2215443,5540720,5481278,12683,45241,11589623,10800138,42741,735138,407
"408","2021-03-04","Canada","883815","832084","22152","2021-03-04","Australia","29021","22924","909","2021-03-04","Germany","2484306","2295405","71554","2021-03-04","Finland","60200","46000","764","2021-03-04","Israel","793407","746002","5822",37742154,36858339,29579,809932,25499884,25470863,5188,22015,67886011,65401705,117347,2223851,5540720,5480520,13436,45236,11589623,10796216,41583,740180,408
"409","2021-03-05","Canada","886782","834868","22183","2021-03-05","Australia","29029","22926","909","2021-03-05","Germany","2493887","2302899","71852","2021-03-05","Finland","60904","46000","767","2021-03-05","Israel","796465","750435","5834",37742154,36855372,29731,812685,25499884,25470855,5194,22017,67886011,65392124,119136,2231047,5540720,5479816,14137,45233,11589623,10793158,40196,744601,409
"410","2021-03-06","Canada","889551","837730","22212","2021-03-06","Australia","29034","22928","909","2021-03-06","Germany","2502151","2308094","71951","2021-03-06","Finland","61552","46000","767","2021-03-06","Israel","799727","753081","5856",37742154,36852603,29609,815518,25499884,25470850,5197,22019,67886011,65383860,122106,2236143,5540720,5479168,14785,45233,11589623,10789896,40790,747225,410
"411","2021-03-07","Canada","892199","839824","22234","2021-03-07","Australia","29046","22929","909","2021-03-07","Germany","2508655","2314400","71984","2021-03-07","Finland","62063","46000","767","2021-03-07","Israel","801575","758541","5891",37742154,36849955,30141,817590,25499884,25470838,5208,22020,67886011,65377356,122271,2242416,5540720,5478657,15296,45233,11589623,10788048,37143,752650,411
"412","2021-03-08","Canada","896247","843901","22271","2021-03-08","Australia","29061","22931","909","2021-03-08","Germany","2513784","2322734","72236","2021-03-08","Finland","62522","46000","774","2021-03-08","Israel","805116","761326","5917",37742154,36845907,30075,821630,25499884,25470823,5221,22022,67886011,65372227,118814,2250498,5540720,5478198,15748,45226,11589623,10784507,37873,755409,412
"413","2021-03-09","Canada","899175","846931","22302","2021-03-09","Australia","29074","22936","909","2021-03-09","Germany","2520618","2331890","72534","2021-03-09","Finland","63110","46000","776","2021-03-09","Israel","808262","764220","5933",37742154,36842979,29942,824629,25499884,25470810,5229,22027,67886011,65365393,116194,2259356,5540720,5477610,16334,45224,11589623,10781361,38109,758287,413
"414","2021-03-10","Canada","902234","849784","22330","2021-03-10","Australia","29090","22945","909","2021-03-10","Germany","2541781","2340473","72858","2021-03-10","Finland","63889","46000","776","2021-03-10","Israel","811492","768713","5950",37742154,36839920,30120,827454,25499884,25470794,5236,22036,67886011,65344230,128450,2267615,5540720,5476831,17113,45224,11589623,10778131,36829,762763,414
"415","2021-03-11","Canada","905339","852439","22367","2021-03-11","Australia","29102","22949","909","2021-03-11","Germany","2546526","2349384","73120","2021-03-11","Finland","64609","46000","776","2021-03-11","Israel","814250","773545","5967",37742154,36836815,30533,830072,25499884,25470782,5244,22040,67886011,65339485,124022,2276264,5540720,5476111,17833,45224,11589623,10775373,34738,767578,415
"416","2021-03-12","Canada","908854","855849","22397","2021-03-12","Australia","29112","22952","909","2021-03-12","Germany","2559296","2356590","73348","2021-03-12","Finland","65315","46000","786","2021-03-12","Israel","816198","775675","5980",37742154,36833300,30608,833452,25499884,25470772,5251,22043,67886011,65326715,129358,2283242,5540720,5475405,18529,45214,11589623,10773425,34543,769695,416
"417","2021-03-13","Canada","911884","858330","22426","2021-03-13","Australia","29117","22957","909","2021-03-13","Germany","2569864","2357374","73369","2021-03-13","Finland","66006","46000","786","2021-03-13","Israel","817799","775878","5988",37742154,36830270,31128,835904,25499884,25470767,5251,22048,67886011,65316147,139121,2284005,5540720,5474714,19220,45214,11589623,10771824,35933,769890,417
"418","2021-03-14","Canada","914595","860779","22455","2021-03-14","Australia","29130","22957","909","2021-03-14","Germany","2578842","2368995","73463","2021-03-14","Finland","66869","46000","786","2021-03-14","Israel","818977","785342","6011",37742154,36827559,31361,838324,25499884,25470754,5264,22048,67886011,65307169,136384,2295532,5540720,5473851,20083,45214,11589623,10770646,27624,779331,418
"419","2021-03-15","Canada","918406","864624","22484","2021-03-15","Australia","29137","22958","909","2021-03-15","Germany","2585385","2377584","73701","2021-03-15","Finland","67334","46000","800","2021-03-15","Israel","820913","787893","6030",37742154,36823748,31298,842140,25499884,25470747,5270,22049,67886011,65300626,134100,2303883,5540720,5473386,20534,45200,11589623,10768710,26990,781863,419
"420","2021-03-16","Canada","921263","867542","22509","2021-03-16","Australia","29154","22960","909","2021-03-16","Germany","2603064","2387232","73952","2021-03-16","Finland","67851","46000","801","2021-03-16","Israel","822703","790340","6048",37742154,36820891,31212,845033,25499884,25470730,5285,22051,67886011,65282947,141880,2313280,5540720,5472869,21050,45199,11589623,10766920,26315,784292,420
"421","2021-03-17","Canada","924670","870725","22543","2021-03-17","Australia","29166","22962","909","2021-03-17","Germany","2610769","2387743","74043","2021-03-17","Finland","68693","46000","804","2021-03-17","Israel","824178","793723","6057",37742154,36817484,31402,848182,25499884,25470718,5295,22053,67886011,65275242,148983,2313700,5540720,5472027,21889,45196,11589623,10765445,24398,787666,421
"422","2021-03-18","Canada","928283","873615","22577","2021-03-18","Australia","29183","22963","909","2021-03-18","Germany","2639258","2405600","74402","2021-03-18","Finland","69497","46000","805","2021-03-18","Israel","825562","798096","6069",37742154,36813871,32091,851038,25499884,25470701,5311,22054,67886011,65246753,159256,2331198,5540720,5471223,22692,45195,11589623,10764061,21397,792027,422
"423","2021-03-19","Canada","932515","876936","22605","2021-03-19","Australia","29192","22965","909","2021-03-19","Germany","2654734","2413584","74608","2021-03-19","Finland","70267","46000","805","2021-03-19","Israel","826609","800514","6073",37742154,36809639,32974,854331,25499884,25470692,5318,22056,67886011,65231277,166542,2338976,5540720,5470453,23462,45195,11589623,10763014,20022,794441,423
"424","2021-03-20","Canada","935932","879517","22635","2021-03-20","Australia","29196","22966","909","2021-03-20","Germany","2669233","2419292","74706","2021-03-20","Finland","71123","46000","805","2021-03-20","Israel","827220","802123","6082",37742154,36806222,33780,856882,25499884,25470688,5321,22057,67886011,65216778,175235,2344586,5540720,5469597,24318,45195,11589623,10762403,19015,796041,424
"425","2021-03-21","Canada","939057","882026","22656","2021-03-21","Australia","29206","22971","909","2021-03-21","Germany","2670001","2426700","74756","2021-03-21","Finland","71643","46000","805","2021-03-21","Israel","827772","805455","6092",37742154,36803097,34375,859370,25499884,25470678,5326,22062,67886011,65216010,168545,2351944,5540720,5469077,24838,45195,11589623,10761851,16225,799363,425
"426","2021-03-22","Canada","943920","886109","22695","2021-03-22","Australia","29211","22977","909","2021-03-22","Germany","2678262","2437183","75009","2021-03-22","Finland","72073","46000","808","2021-03-22","Israel","828764","807653","6109",37742154,36798234,35116,863414,25499884,25470673,5325,22068,67886011,65207749,166070,2362174,5540720,5468647,25265,45192,11589623,10760859,15002,801544,426
"427","2021-03-23","Canada","947489","889247","22715","2021-03-23","Australia","29221","22982","909","2021-03-23","Germany","2699231","2448828","75255","2021-03-23","Finland","72713","46000","808","2021-03-23","Israel","829689","808869","6122",37742154,36794665,35527,866532,25499884,25470663,5330,22073,67886011,65186780,175148,2373573,5540720,5468007,25905,45192,11589623,10759934,14698,802747,427
"428","2021-03-24","Canada","951438","892201","22739","2021-03-24","Australia","29230","22988","909","2021-03-24","Germany","2722988","2460019","75484","2021-03-24","Finland","73516","46000","809","2021-03-24","Israel","830028","811008","6154",37742154,36790716,36498,869462,25499884,25470654,5333,22079,67886011,65163023,187485,2384535,5540720,5467204,26707,45191,11589623,10759595,12866,804854,428
"429","2021-03-25","Canada","956542","895645","22771","2021-03-25","Australia","29239","22991","909","2021-03-25","Germany","2744608","2471558","75669","2021-03-25","Finland","74242","46000","815","2021-03-25","Israel","830845","813014","6163",37742154,36785612,38126,872874,25499884,25470645,5339,22082,67886011,65141403,197381,2395889,5540720,5466478,27427,45185,11589623,10758778,11668,806851,429
"430","2021-03-26","Canada","961567","899230","22809","2021-03-26","Australia","29252","22994","909","2021-03-26","Germany","2765297","2481908","75828","2021-03-26","Finland","74754","46000","817","2021-03-26","Israel","831383","814505","6165",37742154,36780587,39528,876421,25499884,25470632,5349,22085,67886011,65120714,207561,2406080,5540720,5465966,27937,45183,11589623,10758240,10713,808340,430
"431","2021-03-27","Canada","965882","902074","22830","2021-03-27","Australia","29259","22996","909","2021-03-27","Germany","2782925","2489198","75915","2021-03-27","Finland","75545","46000","817","2021-03-27","Israel","831383","814505","6165",37742154,36776272,40978,879244,25499884,25470625,5354,22087,67886011,65103086,217812,2413283,5540720,5465175,28728,45183,11589623,10758240,10713,808340,431
"432","2021-03-28","Canada","970065","904909","22855","2021-03-28","Australia","29276","23004","909","2021-03-28","Germany","2784652","2499010","75959","2021-03-28","Finland","76003","46000","817","2021-03-28","Israel","831924","816218","6185",37742154,36772089,42301,882054,25499884,25470608,5363,22095,67886011,65101359,209683,2423051,5540720,5464717,29186,45183,11589623,10757699,9521,810033,432
"433","2021-03-29","Canada","976327","909540","22871","2021-03-29","Australia","29296","23005","909","2021-03-29","Germany","2794949","2511417","76139","2021-03-29","Finland","76425","46000","822","2021-03-29","Israel","832125","817698","6197",37742154,36765827,43916,886669,25499884,25470588,5382,22096,67886011,65091062,207393,2435278,5540720,5464295,29603,45178,11589623,10757498,8230,811501,433
"434","2021-03-30","Canada","980080","912684","22892","2021-03-30","Australia","29304","23005","909","2021-03-30","Germany","2818630","2525580","76389","2021-03-30","Finland","76845","46000","826","2021-03-30","Israel","832639","818558","6193",37742154,36762074,44504,889792,25499884,25470580,5390,22096,67886011,65067381,216661,2449191,5540720,5463875,30019,45174,11589623,10756984,7888,812365,434
"435","2021-03-31","Canada","988808","918581","22960","2021-03-31","Australia","29322","23012","909","2021-03-31","Germany","2843644","2539660","76589","2021-03-31","Finland","77452","46000","844","2021-03-31","Israel","833105","819665","6209",37742154,36753346,47267,895621,25499884,25470562,5401,22103,67886011,65042367,227395,2463071,5540720,5463268,30608,45156,11589623,10756518,7231,813456,435
"436","2021-04-01","Canada","994549","922632","22998","2021-04-01","Australia","29333","23014","909","2021-04-01","Germany","2866323","2552020","76823","2021-04-01","Finland","78106","46000","846","2021-04-01","Israel","833456","820703","6220",37742154,36747605,48919,899634,25499884,25470551,5410,22105,67886011,65019688,237480,2475197,5540720,5462614,31260,45154,11589623,10756167,6533,814483,436
"437","2021-04-02","Canada","998208","924144","23011","2021-04-02","Australia","29341","23025","909","2021-04-02","Germany","2882356","2566530","76940","2021-04-02","Finland","78672","46000","846","2021-04-02","Israel","833707","820906","6220",37742154,36743946,51053,901133,25499884,25470543,5407,22116,67886011,65003655,238886,2489590,5540720,5462048,31826,45154,11589623,10755916,6581,814686,437
"438","2021-04-03","Canada","1005296","929085","23038","2021-04-03","Australia","29348","23027","909","2021-04-03","Germany","2886029","2575740","77010","2021-04-03","Finland","79094","46000","846","2021-04-03","Israel","834070","821748","6236",37742154,36736858,53173,906047,25499884,25470536,5412,22118,67886011,64999982,233279,2498730,5540720,5461626,32248,45154,11589623,10755553,6086,815512,438
"439","2021-04-04","Canada","1008808","930750","23060","2021-04-04","Australia","29357","23032","909","2021-04-04","Germany","2896329","2585850","77060","2021-04-04","Finland","79396","46000","846","2021-04-04","Israel","834247","822787","6243",37742154,36733346,54998,907690,25499884,25470527,5416,22123,67886011,64989682,233419,2508790,5540720,5461324,32550,45154,11589623,10755376,5217,816544,439
"440","2021-04-05","Canada","1017130","937403","23083","2021-04-05","Australia","29365","23048","909","2021-04-05","Germany","2902309","2587580","77136","2021-04-05","Finland","79737","46000","846","2021-04-05","Israel","834603","823330","6248",37742154,36725024,56644,914320,25499884,25470519,5408,22139,67886011,64983702,237593,2510444,5540720,5460983,32891,45154,11589623,10755020,5025,817082,440
"441","2021-04-06","Canada","1027854","945550","23132","2021-04-06","Australia","29379","23049","909","2021-04-06","Germany","2909902","2604890","77245","2021-04-06","Finland","80068","46000","860","2021-04-06","Israel","834920","823732","6257",37742154,36714300,59172,922418,25499884,25470505,5421,22140,67886011,64976109,227767,2527645,5540720,5460652,33208,45140,11589623,10754703,4931,817475,441
"442","2021-04-07","Canada","1035242","950990","23160","2021-04-07","Australia","29385","23056","909","2021-04-07","Germany","2940279","2638320","77755","2021-04-07","Finland","80416","46000","862","2021-04-07","Israel","835216","824160","6266",37742154,36706912,61092,927830,25499884,25470499,5420,22147,67886011,64945732,224204,2560565,5540720,5460304,33554,45138,11589623,10754407,4790,817894,442
"443","2021-04-08","Canada","1043478","956665","23196","2021-04-08","Australia","29390","23071","909","2021-04-08","Germany","2966789","2640300","78049","2021-04-08","Finland","80842","46000","866","2021-04-08","Israel","835486","824748","6279",37742154,36698676,63617,933469,25499884,25470494,5410,22162,67886011,64919222,248440,2562251,5540720,5459878,33976,45134,11589623,10754137,4459,818469,443
"444","2021-04-09","Canada","1052560","962451","23236","2021-04-09","Australia","29396","23080","909","2021-04-09","Germany","2990724","2654930","78295","2021-04-09","Finland","81261","46000","868","2021-04-09","Israel","835674","825195","6280",37742154,36689594,66873,939215,25499884,25470488,5407,22171,67886011,64895287,257499,2576635,5540720,5459459,34393,45132,11589623,10753949,4199,818915,444
"445","2021-04-10","Canada","1060052","967364","23270","2021-04-10","Australia","29405","23083","909","2021-04-10","Germany","3009452","2668910","78402","2021-04-10","Finland","81707","46000","868","2021-04-10","Israel","835813","825519","6292",37742154,36682102,69418,944094,25499884,25470479,5413,22174,67886011,64876559,262140,2590508,5540720,5459013,34839,45132,11589623,10753810,4002,819227,445
"446","2021-04-11","Canada","1067764","972153","23294","2021-04-11","Australia","29419","23085","909","2021-04-11","Germany","3012158","2692230","78500","2021-04-11","Finland","82053","46000","868","2021-04-11","Israel","835933","826205","6296",37742154,36674390,72317,948859,25499884,25470465,5425,22176,67886011,64873853,241428,2613730,5540720,5458667,35185,45132,11589623,10753690,3432,819909,446
"447","2021-04-12","Canada","1078482","979856","23336","2021-04-12","Australia","29429","23087","910","2021-04-12","Germany","3024604","2708320","78796","2021-04-12","Finland","82278","46000","874","2021-04-12","Israel","836158","826494","6304",37742154,36663672,75290,956520,25499884,25470455,5432,22177,67886011,64861407,237488,2629524,5540720,5458442,35404,45126,11589623,10753465,3360,820190,447
"448","2021-04-13","Canada","1085905","986199","23370","2021-04-13","Australia","29450","23104","910","2021-04-13","Germany","3054025","2726910","79137","2021-04-13","Finland","82564","46000","877","2021-04-13","Israel","836334","826768","6309",37742154,36656249,76336,962829,25499884,25470434,5436,22194,67886011,64831986,247978,2647773,5540720,5458156,35687,45123,11589623,10753289,3257,820459,448
"449","2021-04-14","Canada","1094899","992740","23428","2021-04-14","Australia","29469","23108","910","2021-04-14","Germany","3085142","2744940","79427","2021-04-14","Finland","82964","46000","881","2021-04-14","Israel","836590","827562","6312",37742154,36647255,78731,969312,25499884,25470415,5451,22198,67886011,64800869,260775,2665513,5540720,5457756,36083,45119,11589623,10753033,2716,821250,449
"450","2021-04-15","Canada","1104508","999374","23482","2021-04-15","Australia","29484","23114","910","2021-04-15","Germany","3110252","2747460","79672","2021-04-15","Finland","83253","46000","885","2021-04-15","Israel","836902","827934","6315",37742154,36637646,81652,975892,25499884,25470400,5460,22204,67886011,64775759,283120,2667788,5540720,5457467,36368,45115,11589623,10752721,2653,821619,450
"451","2021-04-16","Canada","1113837","1006819","23531","2021-04-16","Australia","29499","23147","910","2021-04-16","Germany","3134108","2763260","79894","2021-04-16","Finland","83633","46000","887","2021-04-16","Israel","836936","828235","6316",37742154,36628317,83487,983288,25499884,25470385,5442,22237,67886011,64751903,290954,2683366,5540720,5457087,36746,45113,11589623,10752687,2385,821919,451
"452","2021-04-17","Canada","1121162","1013533","23572","2021-04-17","Australia","29519","23158","910","2021-04-17","Germany","3154305","2784540","79971","2021-04-17","Finland","83633","46000","887","2021-04-17","Israel","836883","827966","6331",37742154,36620992,84057,989961,25499884,25470365,5451,22248,67886011,64731706,289794,2704569,5540720,5457087,36746,45113,11589623,10752740,2586,821635,452
"453","2021-04-18","Canada","1129371","1020054","23611","2021-04-18","Australia","29533","23160","910","2021-04-18","Germany","3155522","2795080","80052","2021-04-18","Finland","84131","46000","887","2021-04-18","Israel","837047","828488","6335",37742154,36612783,85706,996443,25499884,25470351,5463,22250,67886011,64730489,280390,2715028,5540720,5456589,37244,45113,11589623,10752576,2224,822153,453
"454","2021-04-19","Canada","1139591","1030214","23649","2021-04-19","Australia","29556","23173","910","2021-04-19","Germany","3167137","2811890","80353","2021-04-19","Finland","84287","46000","891","2021-04-19","Israel","837218","828686","6341",37742154,36602563,85728,1006565,25499884,25470328,5473,22263,67886011,64718874,274894,2731537,5540720,5456433,37396,45109,11589623,10752405,2191,822345,454
"455","2021-04-20","Canada","1146817","1038181","23698","2021-04-20","Australia","29576","23177","910","2021-04-20","Germany","3198534","2831440","80680","2021-04-20","Finland","84501","46000","893","2021-04-20","Israel","837357","828902","6345",37742154,36595337,84938,1014483,25499884,25470308,5489,22267,67886011,64687477,286414,2750760,5540720,5456219,37608,45107,11589623,10752266,2110,822557,455
"456","2021-04-21","Canada","1155053","1046969","23761","2021-04-21","Australia","29594","23181","910","2021-04-21","Germany","3222888","2852890","80938","2021-04-21","Finland","84797","46000","899","2021-04-21","Israel","837492","829127","6346",37742154,36587101,84323,1023208,25499884,25470290,5503,22271,67886011,64663123,289060,2771952,5540720,5455923,37898,45101,11589623,10752131,2019,822781,456
"457","2021-04-22","Canada","1164108","1057653","23810","2021-04-22","Australia","29638","23183","910","2021-04-22","Germany","3254609","2856510","81203","2021-04-22","Finland","85077","46000","902","2021-04-22","Israel","837807","829424","6346",37742154,36578046,82645,1033843,25499884,25470246,5545,22273,67886011,64631402,316896,2775307,5540720,5455643,38175,45098,11589623,10751816,2037,823078,457
"458","2021-04-23","Canada","1172697","1066739","23870","2021-04-23","Australia","29653","23191","910","2021-04-23","Germany","3276871","2876690","81492","2021-04-23","Finland","85344","46000","903","2021-04-23","Israel","837892","829696","6346",37742154,36569457,82088,1042869,25499884,25470231,5552,22281,67886011,64609140,318689,2795198,5540720,5455376,38441,45097,11589623,10751731,1850,823350,458
"459","2021-04-24","Canada","1180065","1074073","23912","2021-04-24","Australia","29663","23195","910","2021-04-24","Germany","3291293","2902900","81610","2021-04-24","Finland","85607","46000","903","2021-04-24","Israel","837974","829811","6350",37742154,36562089,82080,1050161,25499884,25470221,5558,22285,67886011,64594718,306783,2821290,5540720,5455113,38704,45097,11589623,10751649,1813,823461,459
"460","2021-04-25","Canada","1186991","1081040","23950","2021-04-25","Australia","29680","23209","910","2021-04-25","Germany","3306692","2917730","81671","2021-04-25","Finland","85804","46000","903","2021-04-25","Israel","838024","829983","6352",37742154,36555163,82001,1057090,25499884,25470204,5561,22299,67886011,64579319,307291,2836059,5540720,5454916,38901,45097,11589623,10751599,1689,823631,460
"461","2021-04-26","Canada","1195827","1091032","24011","2021-04-26","Australia","29717","23253","910","2021-04-26","Germany","3312653","2939900","82009","2021-04-26","Finland","85937","46000","906","2021-04-26","Israel","838107","830088","6353",37742154,36546327,80784,1067021,25499884,25470167,5554,22343,67886011,64573358,290744,2857891,5540720,5454783,39031,45094,11589623,10751516,1666,823735,461
"462","2021-04-27","Canada","1202672","1099133","24048","2021-04-27","Australia","29750","23260","910","2021-04-27","Germany","3338564","2960900","82325","2021-04-27","Finland","86161","46000","908","2021-04-27","Israel","838217","830205","6359",37742154,36539482,79491,1075085,25499884,25470134,5580,22350,67886011,64547447,295339,2878575,5540720,5454559,39253,45092,11589623,10751406,1653,823846,462
